round,accuracy,elapsed_time
1,0.04700916198973473,5.4788031578063965
2,0.05540365520218737,6.395333290100098
3,0.08436465678514894,7.262833833694458
4,0.12128843478677988,8.161676168441772
5,0.1457403943013383,9.321163177490234
6,0.1748572936153883,10.142850875854492
7,0.1993931980620713,11.006535291671753
8,0.21523480596728545,12.30538272857666
9,0.22460066196575046,13.1891450881958
10,0.2739003213891687,14.233721733093262
11,0.3150813066628292,15.307825565338135
12,0.34789178299035833,16.16577124595642
13,0.2721854463471962,17.029069662094116
14,0.369009929486257,18.032903909683228
15,0.3910754545018468,19.233736753463745
16,0.44238979229625364,20.522502422332764
17,0.43662157624598263,21.402693271636963
18,0.42772341344078285,22.36081290245056
19,0.45198349882477096,23.30109715461731
20,0.4576078092771142,24.197391748428345
21,0.4770110807310404,25.183438777923584
22,0.41094641914903823,940.6743104457855
23,0.5303760732959178,942.1920852661133
24,0.47834220751187223,1027.252564907074
25,0.4800930589533266,1028.1344380378723
26,0.5454621768120114,1029.3979051113129
27,0.5678275051566173,1030.5273942947388
28,0.5524415983115076,1031.379625082016
29,0.48473401448649683,1032.2141861915588
30,0.570381829519835,1289.1833667755127
31,0.5527653859068451,1290.0612394809723
32,0.5576581762363889,1290.8825614452362
33,0.5843886410514703,1291.7043406963348
34,0.5421523480596728,1461.1548447608948
35,0.5821700964167507,1462.5598752498627
36,0.5843766489183095,1463.4014008045197
37,0.5933347723893126,1464.461814403534
38,0.6153163524727778,1465.6972436904907
39,0.5999904062934714,1466.9571957588196
40,0.49556291073056075,1467.7865760326385
41,0.590708495227131,1468.6586067676544
42,0.5869429654146879,1469.8988513946533
43,0.6107833261380534,1470.7891795635223
44,0.6276802417614045,1472.2372510433197
45,0.6086007579028158,1473.2616004943848
46,0.6093442701587758,1474.077353477478
47,0.6374658224204922,1475.4412608146667
48,0.5822780256151965,1476.2853786945343
49,0.6118146495898691,1477.5286140441895
50,0.6368902000287812,1478.8925614356995
51,0.6387369885355207,1480.1559331417084
52,0.6362905933707488,1481.362533569336
53,0.6278121552261716,1482.4373342990875
54,0.5120880702259318,1483.7147252559662
55,0.6268527845733199,1484.8025107383728
56,0.6195255912121648,1485.6656365394592
57,0.6157120928670792,1486.5353109836578
58,0.6386530436033961,1487.3848204612732
59,0.6517604451479829,1488.5239431858063
60,0.6290713292080395,1489.3634669780731
61,0.6526118866023888,1490.4072456359863
62,0.658104283589965,1491.547824382782
63,0.6525639180697462,1492.4016742706299
64,0.6245742792727971,1493.2521567344666
65,0.6274164148318703,1494.0837800502777
66,0.6496498297117091,1495.2044713497162
67,0.6508370508946131,1496.4315626621246
68,0.6445891495179162,1497.3989617824554
69,0.6412913128987384,1498.2857120037079
70,0.6423226363505541,1499.1527495384216
71,0.6635966805775412,1500.0552742481232
72,0.6324770950256632,1500.895826101303
73,0.6558137861562815,1501.7773399353027
74,0.6517724372811435,1502.8352949619293
75,0.6445171967189524,1503.8699147701263
76,0.6522880990070514,1504.689638376236
77,0.6719192209910299,1505.7878458499908
78,0.6685374394397275,1506.7109611034393
79,0.6528757135319231,1507.5694644451141
80,0.6423226363505541,1508.4402921199799
81,0.6481388209334676,3510.6681706905365
82,0.6442293855230968,3511.484265089035
83,0.6518323979469468,3512.4256641864777
84,0.6791145008874179,3513.394253015518
85,0.6725428119153835,3514.5634849071503
86,0.6597112294334916,3515.3850541114807
87,0.6646280040293567,3516.29195022583
88,0.674389600422123,3517.665016412735
89,0.6720751187221183,3518.6521446704865
90,0.6721470715210822,3519.6796197891235
91,0.6565572984122415,3520.6720900535583
92,0.6726387489806687,3521.613066673279
93,0.6695807550247038,3522.9733753204346
94,0.663260900849043,3523.8589799404144
95,0.6508130666282919,3524.7581067085266
96,0.6575166690650933,4156.244690418243
97,0.6769918933179834,4157.505547761917
98,0.663464767112774,4158.388457298279
99,0.6398882333189427,4159.18354344368
100,0.6537031707200077,4159.989125490189
101,0.6491221758526406,4160.828379154205
102,0.7008922147071521,4162.085869312286
